Date;Source;Destination;Prefix;Direction;Billsec;Status;N;a;a;a;a;a;a;a;a;a;a;a;a;a;a
2011-11-21 11:46:32;0;79171250258;791712;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 11:46:33;0;79171250258;791712;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 11:46:36;0;79171250258;791712;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 11:48:16;0;78463345402;7846334;Russian Federation FIX Russia Samara Samara;0;NO ANSWER(0);1;my_gate_pavl_fix;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,004458;0;;0;0;0;0
2011-11-21 12:00:06;0;79198152555;791981;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 12:08:53;0;79171011306;791710;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 12:08:53;0;79171011306;791710;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 12:21:45;0;79170360727;791703;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 12:21:45;0;79170360727;791703;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 12:22:53;0;79170360727;791703;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 12:26:01;0;78463396042;7846339;Russian Federation FIX Russia Samara Samara;0;FAILED(34);1;my_gate_pavl_fix;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,004458;0;;0;0;0;0
2011-11-21 12:32:48;0;79179460023;791794;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 13:24:22;0;79198073099;791980;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 13:24:22;0;79198073099;791980;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 13:37:40;0;79195288812;791952;Russian Federation MOB Russia Kirov Reg Mobile;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 13:43:51;0;79192905663;791929;Russian Federation MOB Russia Bryansk Reg Mobile;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 13:44:09;0;79192905663;791929;Russian Federation MOB Russia Bryansk Reg Mobile;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 13:52:06;0;79149634123;791496;Russian Federation MOB Russia 79 Primorye MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 13:52:08;0;79149634123;791496;Russian Federation MOB Russia 79 Primorye MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 13:52:21;0;79854356146;798543;Russian Federation MOB Russia 79 Moscow and Moscow MTS ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 13:54:06;0;79149634123;791496;Russian Federation MOB Russia 79 Primorye MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 13:54:10;0;79149634123;791496;Russian Federation MOB Russia 79 Primorye MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 13:55:52;0;79879170153;798791;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 13:55:52;0;79879170153;798791;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 13:58:35;0;79147818020;791478;Russian Federation MOB Russia Kamchatka Reg Mobile;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 13:58:37;0;79147818020;791478;Russian Federation MOB Russia Kamchatka Reg Mobile;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 14:02:02;0;79107179585;791071;Russian Federation MOB Russia 79 Smolensk MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 14:02:06;0;79107179585;791071;Russian Federation MOB Russia 79 Smolensk MTS   ;0;NO ANSWER(0);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 14:03:36;0;78469316535;7846931;Russian Federation FIX Russia Samara Samara;0;FAILED(34);1;my_gate_pavl_fix;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,004458;0;;0;0;0;0
2011-11-21 14:05:03;0;79109143078;791091;Russian Federation MOB Russia Kaluga Reg Mobile;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 14:05:06;0;79109143078;791091;Russian Federation MOB Russia Kaluga Reg Mobile;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 14:08:00;0;78462788027;7846278;Russian Federation FIX Russia Samara;0;FAILED(34);1;my_gate_pavl_fix;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,004458;0;;0;0;0;0
2011-11-21 14:08:22;0;79171257281;791712;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 14:08:41;0;78462788027;7846278;Russian Federation FIX Russia Samara;0;FAILED(34);1;my_gate_pavl_fix;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,004458;0;;0;0;0;0
2011-11-21 14:10:49;0;79879881850;798798;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 14:10:50;0;79879881850;798798;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 14:11:11;0;79879881850;798798;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 14:11:12;0;79879881850;798798;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 14:13:41;0;79833332056;798333;Russian Federation MOB Russia 79 Buryatiya MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 14:15:56;0;79171662309;791716;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 14:16:01;0;79171662309;791716;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 14:17:05;0;79171075870;791710;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 14:17:22;0;79171075870;791710;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 14:17:27;0;79171075870;791710;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 14:17:30;0;79171075870;791710;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 14:21:39;0;79851995770;79851;Russian Federation MOB Russia 79 Moscow and Moscow MTS ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 14:23:38;0;79185848437;79185;Russian Federation MOB Russia 79 Rostov MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 14:23:41;0;79185848437;79185;Russian Federation MOB Russia 79 Rostov MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 14:37:10;0;79879262330;798792;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 14:38:05;0;79879262330;798792;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 14:38:20;0;79198076519;791980;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 14:40:29;0;79879262330;798792;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 14:43:45;0;79879262330;798792;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 14:48:17;0;79198076519;791980;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 14:50:11;0;79178277215;791782;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 14:50:12;0;79178277215;791782;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 14:50:15;0;79178277215;791782;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 14:51:14;0;79179648817;791796;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 14:52:57;0;79178277215;791782;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 14:53:56;0;79198076519;791980;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 15:01:17;0;79185423628;79185;Russian Federation MOB Russia 79 Rostov MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 15:01:20;0;79185423628;79185;Russian Federation MOB Russia 79 Rostov MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 15:01:22;0;79185423628;79185;Russian Federation MOB Russia 79 Rostov MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 11:44:59;4;79179682067;791796;Russian Federation MOB Samara MTS;0;FAILED(34);1;my_gate_pavl_gsm_sam_obl;0;0;Samara-VOIP ;0;0;Blussert Ltd ;0,013375;0;;0;0;0;0
2011-11-21 08:53:30;7;79186279345;79186;Russian Federation MOB Russia Krasnodarskii Krai Mobile;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 08:53:32;7;79186279345;79186;Russian Federation MOB Russia Krasnodarskii Krai Mobile;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 08:53:37;7;79186279345;79186;Russian Federation MOB Russia Krasnodarskii Krai Mobile;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 08:53:42;7;79186279345;79186;Russian Federation MOB Russia Krasnodarskii Krai Mobile;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 08:53:46;7;79186279345;79186;Russian Federation MOB Russia Krasnodarskii Krai Mobile;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 08:54:13;7;79186279345;79186;Russian Federation MOB Russia Krasnodarskii Krai Mobile;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 08:54:16;7;79186279345;79186;Russian Federation MOB Russia Krasnodarskii Krai Mobile;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 08:54:19;7;79186279345;79186;Russian Federation MOB Russia Krasnodarskii Krai Mobile;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 10:34:11;7;79142861667;791428;Russian Federation MOB Russia 79 Sakha Yakutia MTS  ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 10:34:14;7;79142861667;791428;Russian Federation MOB Russia 79 Sakha Yakutia MTS  ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 10:34:21;7;79142861667;791428;Russian Federation MOB Russia 79 Sakha Yakutia MTS  ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 10:34:25;7;79142861667;791428;Russian Federation MOB Russia 79 Sakha Yakutia MTS  ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 10:34:29;7;79142861667;791428;Russian Federation MOB Russia 79 Sakha Yakutia MTS  ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 10:34:43;7;79142861667;791428;Russian Federation MOB Russia 79 Sakha Yakutia MTS  ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 10:38:03;7;79140866298;7914086;Russian Federation MOB Russia 79 Sakhalin MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 10:38:05;7;79140866298;7914086;Russian Federation MOB Russia 79 Sakhalin MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 06:22:31;12;79127590778;791275;Russian Federation MOB Russia 79 Udmurt MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 06:22:33;12;79127590778;791275;Russian Federation MOB Russia 79 Udmurt MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 06:22:36;12;79127590778;791275;Russian Federation MOB Russia 79 Udmurt MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 06:22:39;12;79127590778;791275;Russian Federation MOB Russia 79 Udmurt MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 06:22:43;12;79127590778;791275;Russian Federation MOB Russia 79 Udmurt MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 06:23:34;12;79127590778;791275;Russian Federation MOB Russia 79 Udmurt MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 06:23:40;12;79127590778;791275;Russian Federation MOB Russia 79 Udmurt MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 06:23:43;12;79127590778;791275;Russian Federation MOB Russia 79 Udmurt MTS   ;0;NO ANSWER(0);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 13:03:03;30;79147556447;791475;Russian Federation MOB Russia 79 Sakhalin MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 13:07:34;30;79147556447;791475;Russian Federation MOB Russia 79 Sakhalin MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 13:07:38;30;79147556447;791475;Russian Federation MOB Russia 79 Sakhalin MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 13:09:05;30;79147670078;791476;Russian Federation MOB Russia 79 Sakhalin MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 13:09:17;30;79147670078;791476;Russian Federation MOB Russia 79 Sakhalin MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 08:47:54;105;79146408884;791464;Russian Federation MOB Russia 79 Sakhalin MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 08:47:59;105;79146408884;791464;Russian Federation MOB Russia 79 Sakhalin MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 08:48:25;105;79146408884;791464;Russian Federation MOB Russia 79 Sakhalin MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 08:48:31;105;79146408884;791464;Russian Federation MOB Russia 79 Sakhalin MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 13:59:03;179;79157382186;791573;Russian Federation MOB Russia 79 Tver MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 13:59:08;179;79157382186;791573;Russian Federation MOB Russia 79 Tver MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 14:01:34;179;79157382186;791573;Russian Federation MOB Russia 79 Tver MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 14:01:35;179;79157382186;791573;Russian Federation MOB Russia 79 Tver MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 14:02:15;179;79157382186;791573;Russian Federation MOB Russia 79 Tver MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 14:02:19;179;79157382186;791573;Russian Federation MOB Russia 79 Tver MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 14:03:09;179;79157382186;791573;Russian Federation MOB Russia 79 Tver MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 14:03:15;179;79157382186;791573;Russian Federation MOB Russia 79 Tver MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 13:23:11;203;79107030041;7910703;Russian Federation MOB Russia 79 Tula MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 13:23:17;203;79107030041;7910703;Russian Federation MOB Russia 79 Tula MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 07:31:05;219;79147565288;791475;Russian Federation MOB Russia 79 Sakhalin MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 07:49:01;219;79147565288;791475;Russian Federation MOB Russia 79 Sakhalin MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 07:49:05;219;79147565288;791475;Russian Federation MOB Russia 79 Sakhalin MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 07:49:25;219;79147565288;791475;Russian Federation MOB Russia 79 Sakhalin MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 07:49:28;219;79147565288;791475;Russian Federation MOB Russia 79 Sakhalin MTS   ;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 05:45:48;222;94754779366;9475;Sri Lanka MOB ;0;FAILED(215);1;;0;0;Ihsaan Fahim ;0;0;Kol Telekom Services LLC ;0,021177;0;;0;0;0;0
2011-11-21 05:46:23;222;94754779366;9475;Sri Lanka MOB ;0;FAILED(215);1;;0;0;Ihsaan Fahim ;0;0;Kol Telekom Services LLC ;0,021177;0;;0;0;0;0
2011-11-21 05:47:26;222;94754779366;9475;Sri Lanka MOB ;0;FAILED(215);1;;0;0;Ihsaan Fahim ;0;0;Kol Telekom Services LLC ;0,021177;0;;0;0;0;0
2011-11-21 05:48:29;222;94754779366;9475;Sri Lanka MOB ;0;FAILED(215);1;;0;0;Ihsaan Fahim ;0;0;Kol Telekom Services LLC ;0,021177;0;;0;0;0;0
2011-11-21 12:11:47;300;79184044011;791840;Russian Federation MOB Russia Krasnodarskii Krai Mobile;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 12:11:49;300;79184044011;791840;Russian Federation MOB Russia Krasnodarskii Krai Mobile;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 07:36:34;305;79117127769;79117;Russian Federation MOB Russia Leningrad Region Mobile;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
2011-11-21 07:36:43;305;79117127769;79117;Russian Federation MOB Russia Leningrad Region Mobile;0;FAILED(34);1;my_gate_pavl_mts_ru;0;0;Samara-VOIP ;0;0;XLine Telecom ;0,018576;0;;0;0;0;0
